10.00000,0.21429,1500.00000,214.28571
20.00000,0.21429,1500.00000,214.28571
30.00000,0.21429,1500.00000,214.28571
40.00000,0.21429,1500.00000,214.28571
50.00000,0.21429,1500.00000,214.28571
60.00000,0.21429,1500.00000,214.28571
70.00000,0.21429,1500.00000,214.28571
80.00000,0.21429,1500.00000,214.28571
90.00000,0.07143,1500.00000,71.42857
100.00000,0.07143,1500.00000,71.42857
110.00000,0.07143,1500.00000,71.42857
120.00000,0.00000,1500.00000,0.00000
130.00000,0.00000,1500.00000,0.00000
140.00000,-0.07143,1500.00000,-71.42857
150.00000,-0.14286,1500.00000,-142.85714
160.00000,-0.21429,1500.00000,-214.28571
170.00000,-0.28571,1500.00000,-285.71429
180.00000,-0.35714,1500.00000,-357.14286
190.00000,-0.35714,1500.00000,-357.14286
200.00000,-0.35714,1500.00000,-357.14286
210.00000,-0.35714,1500.00000,-357.14286
220.00000,-0.42857,1500.00000,-428.57143
230.00000,-0.42857,1500.00000,-428.57143
240.00000,-0.42857,1500.00000,-428.57143
250.00000,-0.35714,1500.00000,-357.14286
260.00000,-0.35714,1500.00000,-357.14286
270.00000,-0.35714,1500.00000,-357.14286
280.00000,-0.35714,1500.00000,-357.14286
290.00000,-0.35714,1500.00000,-357.14286
300.00000,-0.35714,1500.00000,-357.14286
310.00000,-0.21429,1500.00000,-214.28571
320.00000,-0.21429,1500.00000,-214.28571
330.00000,-0.21429,1500.00000,-214.28571
340.00000,-0.21429,1500.00000,-214.28571
350.00000,-0.21429,1500.00000,-214.28571
360.00000,-0.21429,1500.00000,-214.28571
370.00000,-0.07143,1500.00000,-71.42857
380.00000,-0.07143,1500.00000,-71.42857
390.00000,-0.07143,1500.00000,-71.42857
400.00000,-0.07143,1500.00000,-71.42857
410.00000,-0.07143,1500.00000,-71.42857
420.00000,-0.07143,1500.00000,-71.42857
430.00000,-0.07143,1500.00000,-71.42857
440.00000,-0.07143,1500.00000,-71.42857
450.00000,-0.07143,1500.00000,-71.42857
460.00000,-0.07143,1500.00000,-71.42857
470.00000,-0.07143,1500.00000,-71.42857
480.00000,-0.07143,1500.00000,-71.42857
490.00000,-0.07143,1500.00000,-71.42857
500.00000,-0.07143,1500.00000,-71.42857
510.00000,-0.07143,1500.00000,-71.42857
520.00000,-0.07143,1500.00000,-71.42857
530.00000,-0.21429,1500.00000,-214.28571
540.00000,-0.21429,1500.00000,-214.28571
550.00000,-0.21429,1500.00000,-214.28571
560.00000,-0.21429,1500.00000,-214.28571
570.00000,-0.21429,1500.00000,-214.28571
580.00000,-0.21429,1500.00000,-214.28571
590.00000,-0.21429,1500.00000,-214.28571
600.00000,-0.21429,1500.00000,-214.28571
610.00000,-0.21429,1500.00000,-214.28571
620.00000,-0.21429,1500.00000,-214.28571
630.00000,-0.21429,1500.00000,-214.28571
640.00000,-0.07143,1500.00000,-71.42857
650.00000,-0.07143,1500.00000,-71.42857
660.00000,-0.07143,1500.00000,-71.42857
670.00000,-0.07143,1500.00000,-71.42857
680.00000,-0.21429,1500.00000,-214.28571
690.00000,-0.21429,1500.00000,-214.28571
700.00000,-0.21429,1500.00000,-214.28571
710.00000,-0.21429,1500.00000,-214.28571
720.00000,-0.21429,1500.00000,-214.28571
730.00000,-0.21429,1500.00000,-214.28571
740.00000,-0.21429,1500.00000,-214.28571
750.00000,-0.07143,1500.00000,-71.42857
760.00000,-0.07143,1500.00000,-71.42857
770.00000,-0.07143,1500.00000,-71.42857
780.00000,-0.07143,1500.00000,-71.42857
790.00000,-0.07143,1500.00000,-71.42857
800.00000,-0.14286,1500.00000,-142.85714
810.00000,-0.21429,1500.00000,-214.28571
820.00000,-0.21429,1500.00000,-214.28571
830.00000,-0.21429,1500.00000,-214.28571
840.00000,-0.21429,1500.00000,-214.28571
850.00000,-0.21429,1500.00000,-214.28571
860.00000,-0.21429,1500.00000,-214.28571
870.00000,-0.21429,1500.00000,-214.28571
880.00000,-0.14286,1500.00000,-142.85714
890.00000,-0.07143,1500.00000,-71.42857
900.00000,-0.07143,1500.00000,-71.42857
910.00000,-0.07143,1500.00000,-71.42857
920.00000,-0.07143,1500.00000,-71.42857
930.00000,-0.21429,1500.00000,-214.28571
940.00000,-0.21429,1500.00000,-214.28571
950.00000,-0.21429,1500.00000,-214.28571
960.00000,-0.21429,1500.00000,-214.28571
970.00000,-0.21429,1500.00000,-214.28571
980.00000,-0.21429,1500.00000,-214.28571
990.00000,-0.07143,1500.00000,-71.42857
1000.00000,-0.07143,1500.00000,-71.42857
1010.00000,-0.07143,1500.00000,-71.42857
1020.00000,-0.07143,1500.00000,-71.42857
1030.00000,-0.21429,1500.00000,-214.28571
1040.00000,-0.21429,1500.00000,-214.28571
1050.00000,-0.21429,1500.00000,-214.28571
1060.00000,-0.21429,1500.00000,-214.28571
1070.00000,-0.21429,1500.00000,-214.28571
1080.00000,-0.21429,1500.00000,-214.28571
1090.00000,-0.21429,1500.00000,-214.28571
1100.00000,-0.07143,1500.00000,-71.42857
1110.00000,-0.07143,1500.00000,-71.42857
1120.00000,-0.07143,1500.00000,-71.42857
1130.00000,-0.07143,1500.00000,-71.42857
1140.00000,-0.07143,1500.00000,-71.42857
1150.00000,0.00000,1500.00000,0.00000
1160.00000,0.00000,1500.00000,0.00000
1170.00000,0.07143,1500.00000,71.42857
1180.00000,0.07143,1500.00000,71.42857
1190.00000,0.21429,1500.00000,214.28571
1200.00000,0.21429,1500.00000,214.28571
1210.00000,0.35714,1500.00000,357.14286
1220.00000,0.35714,1500.00000,357.14286
1230.00000,0.42857,1500.00000,428.57143
1240.00000,0.50000,1500.00000,500.00000
1250.00000,0.50000,1500.00000,500.00000
1260.00000,0.50000,1500.00000,500.00000
1270.00000,0.50000,1500.00000,500.00000
1280.00000,0.50000,1500.00000,500.00000
1290.00000,0.50000,1500.00000,500.00000
1300.00000,0.50000,1500.00000,500.00000
1310.00000,0.35714,1500.00000,357.14286
1320.00000,0.35714,1500.00000,357.14286
1330.00000,0.35714,1500.00000,357.14286
1340.00000,0.21429,1500.00000,214.28571
1350.00000,0.21429,1500.00000,214.28571
1360.00000,0.21429,1500.00000,214.28571
1370.00000,0.07143,1500.00000,71.42857
1380.00000,0.07143,1500.00000,71.42857
1390.00000,0.04762,1500.00000,47.61905
1400.00000,0.00000,1500.00000,0.00000
1410.00000,0.00000,1500.00000,0.00000
1420.00000,-0.07143,1500.00000,-71.42857
1430.00000,-0.07143,1500.00000,-71.42857
1440.00000,-0.14286,1500.00000,-142.85714
1450.00000,-0.21429,1500.00000,-214.28571
1460.00000,-0.21429,1500.00000,-214.28571
1470.00000,-0.35714,1500.00000,-357.14286
1480.00000,-0.35714,1500.00000,-357.14286
1490.00000,-0.35714,1500.00000,-357.14286
1500.00000,-0.35714,1500.00000,-357.14286
1510.00000,-0.42857,1500.00000,-428.57143
1520.00000,-0.42857,1500.00000,-428.57143
1530.00000,-0.42857,1500.00000,-428.57143
1540.00000,-0.35714,1500.00000,-357.14286
1550.00000,-0.35714,1500.00000,-357.14286
1560.00000,-0.35714,1500.00000,-357.14286
1570.00000,-0.35714,1500.00000,-357.14286
1580.00000,-0.35714,1500.00000,-357.14286
1590.00000,-0.35714,1500.00000,-357.14286
1600.00000,-0.35714,1500.00000,-357.14286
1610.00000,-0.21429,1500.00000,-214.28571
1620.00000,-0.21429,1500.00000,-214.28571
1630.00000,-0.21429,1500.00000,-214.28571
1640.00000,-0.21429,1500.00000,-214.28571
1650.00000,-0.21429,1500.00000,-214.28571
1660.00000,-0.21429,1500.00000,-214.28571
1670.00000,-0.07143,1500.00000,-71.42857
1680.00000,-0.07143,1500.00000,-71.42857
1690.00000,-0.14286,1500.00000,-142.85714
1700.00000,-0.21429,1500.00000,-214.28571
1710.00000,-0.21429,1500.00000,-214.28571
1720.00000,-0.21429,1500.00000,-214.28571
1730.00000,-0.21429,1500.00000,-214.28571
1740.00000,-0.35714,1500.00000,-357.14286
1750.00000,-0.35714,1500.00000,-357.14286
1760.00000,-0.35714,1500.00000,-357.14286
1770.00000,-0.35714,1500.00000,-357.14286
1780.00000,-0.42857,1500.00000,-428.57143
1790.00000,-0.42857,1500.00000,-428.57143
1800.00000,-0.50000,1500.00000,-500.00000
1810.00000,-0.50000,1500.00000,-500.00000
1820.00000,-0.42857,1500.00000,-428.57143
1830.00000,-0.35714,1500.00000,-357.14286
1840.00000,-0.35714,1500.00000,-357.14286
1850.00000,-0.35714,1500.00000,-357.14286
1860.00000,-0.35714,1500.00000,-357.14286
1870.00000,-0.35714,1500.00000,-357.14286
1880.00000,-0.35714,1500.00000,-357.14286
1890.00000,-0.35714,1500.00000,-357.14286
1900.00000,-0.21429,1500.00000,-214.28571
1910.00000,-0.21429,1500.00000,-214.28571
1920.00000,-0.21429,1500.00000,-214.28571
1930.00000,-0.21429,1500.00000,-214.28571
1940.00000,-0.07143,1500.00000,-71.42857
1950.00000,-0.07143,1500.00000,-71.42857
1960.00000,-0.07143,1500.00000,-71.42857
1970.00000,-0.07143,1500.00000,-71.42857
1980.00000,-0.07143,1500.00000,-71.42857
1990.00000,-0.07143,1500.00000,-71.42857
2000.00000,-0.07143,1500.00000,-71.42857
2010.00000,-0.07143,1500.00000,-71.42857
2020.00000,0.00000,1500.00000,0.00000
2030.00000,0.00000,1500.00000,0.00000
2040.00000,0.00000,1500.00000,0.00000
2050.00000,0.00000,1500.00000,0.00000
2060.00000,0.00000,1500.00000,0.00000
2070.00000,0.00000,1500.00000,0.00000
2080.00000,-0.07143,1500.00000,-71.42857
2090.00000,-0.07143,1500.00000,-71.42857
2100.00000,-0.07143,1500.00000,-71.42857
2110.00000,-0.07143,1500.00000,-71.42857
2120.00000,-0.14286,1500.00000,-142.85714
2130.00000,-0.21429,1500.00000,-214.28571
2140.00000,-0.28571,1500.00000,-285.71429
2150.00000,-0.35714,1500.00000,-357.14286
2160.00000,-0.42857,1500.00000,-428.57143
2170.00000,-0.57143,1500.00000,-571.42857
2180.00000,-0.57143,1500.00000,-571.42857
2190.00000,-0.71429,1500.00000,-714.28571
2200.00000,-0.78571,1500.00000,-785.71429
2210.00000,-0.78571,1500.00000,-785.71429
2220.00000,-0.85714,1500.00000,-857.14286
2230.00000,-0.85714,1500.00000,-857.14286
2240.00000,-0.71429,1500.00000,-714.28571
2250.00000,-0.71429,1500.00000,-714.28571
2260.00000,-0.64286,1500.00000,-642.85714
2270.00000,-0.64286,1500.00000,-642.85714
2280.00000,-0.64286,1500.00000,-642.85714
2290.00000,-0.57143,1500.00000,-571.42857
2300.00000,-0.50000,1500.00000,-500.00000
2310.00000,-0.50000,1500.00000,-500.00000
2320.00000,-0.50000,1500.00000,-500.00000
2330.00000,-0.50000,1500.00000,-500.00000
2340.00000,-0.35714,1500.00000,-357.14286
2350.00000,-0.35714,1500.00000,-357.14286
2360.00000,-0.21429,1500.00000,-214.28571
2370.00000,-0.21429,1500.00000,-214.28571
2380.00000,-0.07143,1500.00000,-71.42857
2390.00000,-0.07143,1500.00000,-71.42857
2400.00000,0.00000,1500.00000,0.00000
2410.00000,0.00000,1500.00000,0.00000
2420.00000,0.07143,1500.00000,71.42857
2430.00000,0.14286,1500.00000,142.85714
2440.00000,0.21429,1500.00000,214.28571
2450.00000,0.35714,1500.00000,357.14286
2460.00000,0.42857,1500.00000,428.57143
2470.00000,0.50000,1500.00000,500.00000
2480.00000,0.57143,1500.00000,571.42857
2490.00000,0.57143,1500.00000,571.42857
2500.00000,0.57143,1500.00000,571.42857
2510.00000,0.57143,1500.00000,571.42857
2520.00000,0.57143,1500.00000,571.42857
2530.00000,0.50000,1500.00000,500.00000
2540.00000,0.50000,1500.00000,500.00000
2550.00000,0.50000,1500.00000,500.00000
2560.00000,0.50000,1500.00000,500.00000
2570.00000,0.50000,1500.00000,500.00000
2580.00000,0.35714,1500.00000,357.14286
2590.00000,0.35714,1500.00000,357.14286
2600.00000,0.35714,1500.00000,357.14286
2610.00000,0.35714,1500.00000,357.14286
2620.00000,0.21429,1500.00000,214.28571
2630.00000,0.21429,1500.00000,214.28571
2640.00000,0.21429,1500.00000,214.28571
2650.00000,0.21429,1500.00000,214.28571
2660.00000,0.07143,1500.00000,71.42857
2670.00000,0.07143,1500.00000,71.42857
2680.00000,0.07143,1500.00000,71.42857
2690.00000,0.07143,1500.00000,71.42857
2700.00000,0.07143,1500.00000,71.42857
2710.00000,0.07143,1500.00000,71.42857
2720.00000,0.07143,1500.00000,71.42857
2730.00000,0.07143,1500.00000,71.42857
2740.00000,0.07143,1500.00000,71.42857
2750.00000,0.07143,1500.00000,71.42857
2760.00000,0.07143,1500.00000,71.42857
2770.00000,0.07143,1500.00000,71.42857
2780.00000,0.07143,1500.00000,71.42857
2790.00000,0.07143,1500.00000,71.42857
2800.00000,0.07143,1500.00000,71.42857
2810.00000,0.07143,1500.00000,71.42857
2820.00000,0.14286,1500.00000,142.85714
2830.00000,0.21429,1500.00000,214.28571
2840.00000,0.21429,1500.00000,214.28571
2850.00000,0.28571,1500.00000,285.71429
2860.00000,0.35714,1500.00000,357.14286
2870.00000,0.35714,1500.00000,357.14286
2880.00000,0.42857,1500.00000,428.57143
2890.00000,0.42857,1500.00000,428.57143
2900.00000,0.50000,1500.00000,500.00000
2910.00000,0.50000,1500.00000,500.00000
2920.00000,0.50000,1500.00000,500.00000
2930.00000,0.50000,1500.00000,500.00000
2940.00000,0.50000,1500.00000,500.00000
2950.00000,0.42857,1500.00000,428.57143
2960.00000,0.35714,1500.00000,357.14286
2970.00000,0.35714,1500.00000,357.14286
2980.00000,0.35714,1500.00000,357.14286
2990.00000,0.35714,1500.00000,357.14286
3000.00000,0.35714,1500.00000,357.14286
3010.00000,0.35714,1500.00000,357.14286
3020.00000,0.35714,1500.00000,357.14286
3030.00000,0.21429,1500.00000,214.28571
3040.00000,0.21429,1500.00000,214.28571
3050.00000,0.21429,1500.00000,214.28571
3060.00000,0.21429,1500.00000,214.28571
3070.00000,0.21429,1500.00000,214.28571
3080.00000,0.21429,1500.00000,214.28571
3090.00000,0.07143,1500.00000,71.42857
3100.00000,0.07143,1500.00000,71.42857
3110.00000,0.07143,1500.00000,71.42857
3120.00000,0.07143,1500.00000,71.42857
3130.00000,0.07143,1500.00000,71.42857
3140.00000,0.07143,1500.00000,71.42857
3150.00000,0.07143,1500.00000,71.42857
3160.00000,0.00000,1500.00000,0.00000
3170.00000,0.00000,1500.00000,0.00000
3180.00000,0.00000,1500.00000,0.00000
3190.00000,-0.07143,1500.00000,-71.42857
3200.00000,-0.07143,1500.00000,-71.42857
3210.00000,-0.21429,1500.00000,-214.28571
3220.00000,-0.21429,1500.00000,-214.28571
3230.00000,-0.35714,1500.00000,-357.14286
3240.00000,-0.42857,1500.00000,-428.57143
3250.00000,-0.50000,1500.00000,-500.00000
3260.00000,-0.57143,1500.00000,-571.42857
3270.00000,-0.57143,1500.00000,-571.42857
3280.00000,-0.64286,1500.00000,-642.85714
3290.00000,-0.64286,1500.00000,-642.85714
3300.00000,-0.64286,1500.00000,-642.85714
3310.00000,-0.64286,1500.00000,-642.85714
3320.00000,-0.64286,1500.00000,-642.85714
3330.00000,-0.64286,1500.00000,-642.85714
3340.00000,-0.64286,1500.00000,-642.85714
3350.00000,-0.64286,1500.00000,-642.85714
3360.00000,-0.57143,1500.00000,-571.42857
3370.00000,-0.50000,1500.00000,-500.00000
3380.00000,-0.50000,1500.00000,-500.00000
3390.00000,-0.50000,1500.00000,-500.00000
3400.00000,-0.50000,1500.00000,-500.00000
3410.00000,-0.50000,1500.00000,-500.00000
3420.00000,-0.35714,1500.00000,-357.14286
3430.00000,-0.35714,1500.00000,-357.14286
3440.00000,-0.35714,1500.00000,-357.14286
3450.00000,-0.35714,1500.00000,-357.14286
3460.00000,-0.35714,1500.00000,-357.14286
3470.00000,-0.21429,1500.00000,-214.28571
3480.00000,-0.21429,1500.00000,-214.28571
3490.00000,-0.21429,1500.00000,-214.28571
3500.00000,-0.21429,1500.00000,-214.28571
3510.00000,-0.21429,1500.00000,-214.28571
3520.00000,-0.07143,1500.00000,-71.42857
3530.00000,-0.07143,1500.00000,-71.42857
3540.00000,-0.07143,1500.00000,-71.42857
3550.00000,-0.07143,1500.00000,-71.42857
3560.00000,-0.07143,1500.00000,-71.42857
3570.00000,-0.07143,1500.00000,-71.42857
3580.00000,-0.07143,1500.00000,-71.42857
3590.00000,-0.07143,1500.00000,-71.42857
3600.00000,-0.07143,1500.00000,-71.42857
3610.00000,-0.07143,1500.00000,-71.42857
3620.00000,-0.07143,1500.00000,-71.42857
3630.00000,-0.07143,1500.00000,-71.42857
3640.00000,-0.07143,1500.00000,-71.42857
3650.00000,-0.07143,1500.00000,-71.42857
3660.00000,-0.07143,1500.00000,-71.42857
3670.00000,-0.07143,1500.00000,-71.42857
3680.00000,-0.07143,1500.00000,-71.42857
3690.00000,-0.21429,1500.00000,-214.28571
3700.00000,-0.21429,1500.00000,-214.28571
3710.00000,-0.21429,1500.00000,-214.28571
3720.00000,-0.35714,1500.00000,-357.14286
3730.00000,-0.35714,1500.00000,-357.14286
3740.00000,-0.35714,1500.00000,-357.14286
3750.00000,-0.35714,1500.00000,-357.14286
3760.00000,-0.35714,1500.00000,-357.14286
3770.00000,-0.42857,1500.00000,-428.57143
3780.00000,-0.42857,1500.00000,-428.57143
3790.00000,-0.50000,1500.00000,-500.00000
3800.00000,-0.50000,1500.00000,-500.00000
3810.00000,-0.42857,1500.00000,-428.57143
3820.00000,-0.35714,1500.00000,-357.14286
3830.00000,-0.35714,1500.00000,-357.14286
3840.00000,-0.35714,1500.00000,-357.14286
3850.00000,-0.35714,1500.00000,-357.14286
3860.00000,-0.35714,1500.00000,-357.14286
3870.00000,-0.35714,1500.00000,-357.14286
3880.00000,-0.35714,1500.00000,-357.14286
3890.00000,-0.21429,1500.00000,-214.28571
3900.00000,-0.21429,1500.00000,-214.28571
3910.00000,-0.21429,1500.00000,-214.28571
3920.00000,-0.21429,1500.00000,-214.28571
3930.00000,-0.21429,1500.00000,-214.28571
3940.00000,-0.21429,1500.00000,-214.28571
3950.00000,-0.21429,1500.00000,-214.28571
3960.00000,-0.07143,1500.00000,-71.42857
3970.00000,-0.07143,1500.00000,-71.42857
3980.00000,-0.07143,1500.00000,-71.42857
3990.00000,-0.07143,1500.00000,-71.42857
4000.00000,-0.07143,1500.00000,-71.42857
4010.00000,-0.07143,1500.00000,-71.42857
4020.00000,-0.07143,1500.00000,-71.42857
4030.00000,-0.07143,1500.00000,-71.42857
4040.00000,-0.07143,1500.00000,-71.42857
4050.00000,-0.07143,1500.00000,-71.42857
4060.00000,-0.07143,1500.00000,-71.42857
4070.00000,-0.07143,1500.00000,-71.42857
4080.00000,-0.07143,1500.00000,-71.42857
4090.00000,-0.07143,1500.00000,-71.42857
4100.00000,-0.07143,1500.00000,-71.42857
4110.00000,-0.07143,1500.00000,-71.42857
4120.00000,-0.07143,1500.00000,-71.42857
4130.00000,0.00000,1500.00000,0.00000
4140.00000,0.00000,1500.00000,0.00000
4150.00000,0.00000,1500.00000,0.00000
4160.00000,0.00000,1500.00000,0.00000
4170.00000,0.00000,1500.00000,0.00000
4180.00000,0.00000,1500.00000,0.00000
4190.00000,0.00000,1500.00000,0.00000
4200.00000,0.00000,1500.00000,0.00000
4210.00000,0.00000,1500.00000,0.00000
4220.00000,0.07143,1500.00000,71.42857
4230.00000,0.07143,1500.00000,71.42857
4240.00000,0.07143,1500.00000,71.42857
4250.00000,0.07143,1500.00000,71.42857
4260.00000,0.07143,1500.00000,71.42857
4270.00000,0.07143,1500.00000,71.42857
4280.00000,0.07143,1500.00000,71.42857
4290.00000,0.07143,1500.00000,71.42857
4300.00000,0.07143,1500.00000,71.42857
4310.00000,0.07143,1500.00000,71.42857
4320.00000,0.07143,1500.00000,71.42857
4330.00000,0.07143,1500.00000,71.42857
4340.00000,0.07143,1500.00000,71.42857
4350.00000,0.07143,1500.00000,71.42857
4360.00000,0.07143,1500.00000,71.42857
4370.00000,0.07143,1500.00000,71.42857
4380.00000,0.07143,1500.00000,71.42857
4390.00000,0.00000,1500.00000,0.00000
4400.00000,0.00000,1500.00000,0.00000
4410.00000,0.00000,1500.00000,0.00000
4420.00000,0.00000,1500.00000,0.00000
4430.00000,0.04762,1500.00000,47.61905
4440.00000,0.07143,1500.00000,71.42857
4450.00000,0.07143,1500.00000,71.42857
4460.00000,0.07143,1500.00000,71.42857
4470.00000,0.07143,1500.00000,71.42857
4480.00000,0.07143,1500.00000,71.42857
4490.00000,0.00000,1500.00000,0.00000
4500.00000,0.00000,1500.00000,0.00000
4510.00000,0.00000,1500.00000,0.00000
4520.00000,0.00000,1500.00000,0.00000
4530.00000,0.00000,1500.00000,0.00000
4540.00000,0.00000,1500.00000,0.00000
4550.00000,-0.04762,1500.00000,-47.61905
4560.00000,-0.07143,1500.00000,-71.42857
4570.00000,-0.07143,1500.00000,-71.42857
4580.00000,-0.07143,1500.00000,-71.42857
4590.00000,-0.14286,1500.00000,-142.85714
4600.00000,-0.21429,1500.00000,-214.28571
4610.00000,-0.21429,1500.00000,-214.28571
4620.00000,-0.21429,1500.00000,-214.28571
4630.00000,-0.21429,1500.00000,-214.28571
4640.00000,-0.21429,1500.00000,-214.28571
4650.00000,-0.28571,1500.00000,-285.71429
4660.00000,-0.35714,1500.00000,-357.14286
4670.00000,-0.35714,1500.00000,-357.14286
4680.00000,-0.35714,1500.00000,-357.14286
4690.00000,-0.21429,1500.00000,-214.28571
4700.00000,-0.21429,1500.00000,-214.28571
4710.00000,-0.21429,1500.00000,-214.28571
4720.00000,-0.21429,1500.00000,-214.28571
4730.00000,-0.21429,1500.00000,-214.28571
4740.00000,-0.21429,1500.00000,-214.28571
4750.00000,-0.21429,1500.00000,-214.28571
4760.00000,-0.21429,1500.00000,-214.28571
4770.00000,-0.21429,1500.00000,-214.28571
4780.00000,-0.21429,1500.00000,-214.28571
4790.00000,-0.21429,1500.00000,-214.28571
4800.00000,-0.21429,1500.00000,-214.28571
4810.00000,-0.21429,1500.00000,-214.28571
4820.00000,-0.07143,1500.00000,-71.42857
4830.00000,-0.07143,1500.00000,-71.42857
4840.00000,-0.07143,1500.00000,-71.42857
4850.00000,-0.07143,1500.00000,-71.42857
4860.00000,-0.07143,1500.00000,-71.42857
4870.00000,-0.07143,1500.00000,-71.42857
4880.00000,-0.07143,1500.00000,-71.42857
4890.00000,-0.07143,1500.00000,-71.42857
4900.00000,-0.07143,1500.00000,-71.42857
4910.00000,-0.07143,1500.00000,-71.42857
4920.00000,-0.21429,1500.00000,-214.28571
4930.00000,-0.21429,1500.00000,-214.28571
4940.00000,-0.21429,1500.00000,-214.28571
4950.00000,-0.21429,1500.00000,-214.28571
4960.00000,-0.21429,1500.00000,-214.28571
4970.00000,-0.21429,1500.00000,-214.28571
4980.00000,-0.21429,1500.00000,-214.28571
4990.00000,-0.21429,1500.00000,-214.28571
5000.00000,-0.21429,1500.00000,-214.28571
